activity_comment	activity_id	assay_chembl_id	assay_description	assay_type	canonical_smiles	data_validity_comment	molecule_chembl_id	relation	standard_type	standard_units	standard_value	target_chembl_id	target_organism	type	units	value
Not Evaluated	2594910	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1		CHEMBL478649		Activity			CHEMBL5941	Homo sapiens	Activity		
Not Evaluated	2595113	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	Cc1ccc(NC(=O)c2cccc(N3CCCCC3)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1		CHEMBL1964275		Activity			CHEMBL5941	Homo sapiens	Activity		
Not Evaluated	2595179	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1-c1ccc(C(=O)NCC2CC2)cc1		CHEMBL515466		Activity			CHEMBL5941	Homo sapiens	Activity		
Not Evaluated	2596310	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	CN(C)c1ccc(-c2cc3ncccc3c(NCCCCN)n2)cc1		CHEMBL282342		Activity			CHEMBL5941	Homo sapiens	Activity		
Not Evaluated	2597579	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	O=C(Nc1n[nH]c2nc(-c3cccc(O)c3)ccc12)C1CC1		CHEMBL408019		Activity			CHEMBL5941	Homo sapiens	Activity		
Not Evaluated	2597782	CHEMBL992634	Binding affinity to human MST4 at 10 uM relative to control	B	c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1		CHEMBL261454		Activity			CHEMBL5941	Homo sapiens	Activity		
	2704993	CHEMBL1054880	Inhibition of MST4 at 10 uM by HotSpot assay relative to control	B	Cc1cc(O)cc(-c2nn(CC#N)cc2-c2cc(NC[C@H](C)O)nc(-c3cccnc3)n2)c1		CHEMBL560733	=	Inhibition	%	-1.54	CHEMBL5941	Homo sapiens	INH	%	-1.54
	2894919	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1		CHEMBL223360	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894920	CHEMBL1063806	Binding constant for full-length MST4	B	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21		CHEMBL572881	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894921	CHEMBL1063806	Binding constant for full-length MST4	B	CCN1CCN(Cc2ccc(NC(=O)Nc3ccc(Oc4cc(NC)ncn4)cc3)cc2C(F)(F)F)CC1		CHEMBL574738	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894922	CHEMBL1063806	Binding constant for full-length MST4	B	CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1		CHEMBL215152	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894923	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1		CHEMBL103667	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894924	CHEMBL1063806	Binding constant for full-length MST4	B	CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1		CHEMBL296468	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894925	CHEMBL1063806	Binding constant for full-length MST4	B	CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1		CHEMBL522892	=	Kd	nM	540.0	CHEMBL5941	Homo sapiens	Kd	nM	540.0
	2894926	CHEMBL1063806	Binding constant for full-length MST4	B	Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21		CHEMBL558752	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894927	CHEMBL1063806	Binding constant for full-length MST4	B	C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1		CHEMBL31965	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894928	CHEMBL1063806	Binding constant for full-length MST4	B	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12		CHEMBL221959	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894929	CHEMBL1063806	Binding constant for full-length MST4	B	COCC(=O)NC/C=C/c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1		CHEMBL483321	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894930	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1		CHEMBL1421	=	Kd	nM	1900.0	CHEMBL5941	Homo sapiens	Kd	nM	1900.0
	2894931	CHEMBL1063806	Binding constant for full-length MST4	B	CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C		CHEMBL607707	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894932	CHEMBL1063806	Binding constant for full-length MST4	B	C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1		CHEMBL553	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894933	CHEMBL1063806	Binding constant for full-length MST4	B	CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1		CHEMBL428690	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894934	CHEMBL1063806	Binding constant for full-length MST4	B	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1		CHEMBL939	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894935	CHEMBL1063806	Binding constant for full-length MST4	B	COc1ccc(COc2ccc(Cc3cnc(N)nc3N)cc2OC)cc1		CHEMBL261849	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894936	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O		CHEMBL477772	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894937	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1		CHEMBL941	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894938	CHEMBL1063806	Binding constant for full-length MST4	B	Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F		CHEMBL191003	=	Kd	nM	210.0	CHEMBL5941	Homo sapiens	Kd	nM	210.0
	2894939	CHEMBL1063806	Binding constant for full-length MST4	B	CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1		CHEMBL554	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894940	CHEMBL1063806	Binding constant for full-length MST4	B	CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1		CHEMBL91829	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894941	CHEMBL1063806	Binding constant for full-length MST4	B	COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1		CHEMBL124660	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894942	CHEMBL1063806	Binding constant for full-length MST4	B	O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1		CHEMBL259084	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894943	CHEMBL1063806	Binding constant for full-length MST4	B	Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1		CHEMBL573339	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894944	CHEMBL1063806	Binding constant for full-length MST4	B	CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4		CHEMBL608533	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894945	CHEMBL1063806	Binding constant for full-length MST4	B	Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1		CHEMBL101253	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894946	CHEMBL1063806	Binding constant for full-length MST4	B	CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1		CHEMBL14762	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894947	CHEMBL1063806	Binding constant for full-length MST4	B	Oc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1		CHEMBL278041	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894948	CHEMBL1063806	Binding constant for full-length MST4	B	C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1		CHEMBL10	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894949	CHEMBL1063806	Binding constant for full-length MST4	B	NC(=O)c1ccc(-c2nc(-c3ccccn3)c(-c3ccc4c(c3)OCO4)[nH]2)cc1		CHEMBL440084	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894950	CHEMBL1063806	Binding constant for full-length MST4	B	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1		CHEMBL1336	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894951	CHEMBL1063806	Binding constant for full-length MST4	B	CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4		CHEMBL388978	=	Kd	nM	140.0	CHEMBL5941	Homo sapiens	Kd	nM	140.0
	2894952	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1		CHEMBL1721885	=	Kd	nM	330.0	CHEMBL5941	Homo sapiens	Kd	nM	330.0
	2894953	CHEMBL1063806	Binding constant for full-length MST4	B	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C		CHEMBL535	=	Kd	nM	340.0	CHEMBL5941	Homo sapiens	Kd	nM	340.0
	2894954	CHEMBL1063806	Binding constant for full-length MST4	B	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1		CHEMBL572878	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894955	CHEMBL1063806	Binding constant for full-length MST4	B	O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl		CHEMBL119385	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2894956	CHEMBL1063806	Binding constant for full-length MST4	B	COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1		CHEMBL24828	>	Kd	nM	10000.0	CHEMBL5941	Homo sapiens	Kd	uM	10.0
	2921252	CHEMBL1048286	Inhibition of MST4 assessed as enzyme activity at 1 uM relative to untreated control	B	Cc1ccc2c(Nc3ccc(Cl)cc3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12.Cl.Cl.Cl		CHEMBL3215582	=	Activity	%	100.0	CHEMBL5941	Homo sapiens	Activity	%	100.0
	2926253	CHEMBL1056926	Inhibition of MST4 assessed as remaining enzyme activity at 3 uM relative to DMSO	B	COc1ccccc1-n1c(-c2ccccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12		CHEMBL574236	=	Activity	%	83.0	CHEMBL5941	Homo sapiens	Activity	%	83.0
	2928439	CHEMBL1055350	Inhibition of MST4 assessed as remaining enzyme activity at 1 uM relative to DMSO	B	COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(=O)[nH]c(=O)n(C)c3nc12		CHEMBL566515	=	Activity	%	78.0	CHEMBL5941	Homo sapiens	Activity	%	78.0
	2944868	CHEMBL1049991	Inhibition of MST4 at 2 uM	B	c1cncc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5ccc6[nH]ccc6c5)nc43)CC2)c1		CHEMBL583194	=	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	2999051	CHEMBL1044627	Inhibition of MST4 assessed as residual activity at 10 uM by Cherenkov counting relative to control in presence of 20 uM ATP	B	CC(C)c1onc(-c2ccc(F)cc2)c1-c1ccncc1		CHEMBL220227	=	Activity	%	88.0	CHEMBL5941	Homo sapiens	Activity	%	88.0
	2999841	CHEMBL1044627	Inhibition of MST4 assessed as residual activity at 10 uM by Cherenkov counting relative to control in presence of 20 uM ATP	B	CC(C)c1noc(-c2ccc(F)cc2)c1-c1ccncc1		CHEMBL375428	=	Activity	%	102.0	CHEMBL5941	Homo sapiens	Activity	%	102.0
	2999912	CHEMBL1038376	Inhibition of MST4 assessed as residual activity at 0.1 uM by Cherenkov counting relative to control in presence of 20 uM ATP	B	COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c(OC)c1		CHEMBL569114	=	Activity	%	90.0	CHEMBL5941	Homo sapiens	Activity	%	90.0
	2999988	CHEMBL1038376	Inhibition of MST4 assessed as residual activity at 0.1 uM by Cherenkov counting relative to control in presence of 20 uM ATP	B	COc1ccc(/C=C/C(=O)Nc2cc(-c3[nH]c([S+](C)[O-])nc3-c3ccc(F)cc3)ccn2)c(OC)c1		CHEMBL572006	=	Activity	%	86.0	CHEMBL5941	Homo sapiens	Activity	%	86.0
	3052413	CHEMBL1043340	Residual activity of MST4 at 0.1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL604483	=	Residual activity	%	107.0	CHEMBL5941	Homo sapiens	Residual activity	%	107.0
	3052665	CHEMBL1041152	Residual activity of MST4 at 1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL604483	=	Residual activity	%	109.0	CHEMBL5941	Homo sapiens	Residual activity	%	109.0
	3053974	CHEMBL1050305	Residual activity of MST4 at 10 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL604483	=	Residual activity	%	76.0	CHEMBL5941	Homo sapiens	Residual activity	%	76.0
	3054226	CHEMBL1043340	Residual activity of MST4 at 0.1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL595143	=	Residual activity	%	106.0	CHEMBL5941	Homo sapiens	Residual activity	%	106.0
	3055513	CHEMBL1041152	Residual activity of MST4 at 1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL595143	=	Residual activity	%	109.0	CHEMBL5941	Homo sapiens	Residual activity	%	109.0
	3056818	CHEMBL1050305	Residual activity of MST4 at 10 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1		CHEMBL595143	=	Residual activity	%	88.0	CHEMBL5941	Homo sapiens	Residual activity	%	88.0
	3057070	CHEMBL1043340	Residual activity of MST4 at 0.1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCCC1		CHEMBL595373	=	Residual activity	%	93.0	CHEMBL5941	Homo sapiens	Residual activity	%	93.0
	3058390	CHEMBL1041152	Residual activity of MST4 at 1 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCCC1		CHEMBL595373	=	Residual activity	%	98.0	CHEMBL5941	Homo sapiens	Residual activity	%	98.0
	3059674	CHEMBL1050305	Residual activity of MST4 at 10 uM by microplate scintillation counting	B	COc1cc2c(Oc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCCC1		CHEMBL595373	=	Residual activity	%	85.0	CHEMBL5941	Homo sapiens	Residual activity	%	85.0
	3117938	CHEMBL1072214	Inhibition of MST4	B	CC(=O)N1CCC(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)CC1		CHEMBL599224	>	IC50	nM	10000.0	CHEMBL5941	Homo sapiens	IC50	uM	10.0
	3117991	CHEMBL1072214	Inhibition of MST4	B	Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2		CHEMBL599428	>	IC50	nM	10000.0	CHEMBL5941	Homo sapiens	IC50	uM	10.0
	3118044	CHEMBL1072214	Inhibition of MST4	B	CNC(=O)c1nn(C)c2c1CCc1cnc(NC3CCN(C(=O)C4CCN(S(C)(=O)=O)CC4)CC3)nc1-2		CHEMBL597754	>	IC50	nM	10000.0	CHEMBL5941	Homo sapiens	IC50	uM	10.0
	3131740	CHEMBL1065743	Inhibition of MST4	B	COc1ccc(C(=O)NCc2cccc(C(=O)Nc3ccc4c(c3)CNCC4)c2)cc1OC		CHEMBL604087	>	IC50	nM	10000.0	CHEMBL5941	Homo sapiens	IC50	uM	10.0
	3214059	CHEMBL1105947	Inhibition of MST4 at 5 uM	B	O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12.O=C(O)C(=O)O		CHEMBL1077739	=	Inhibition	%	5.0	CHEMBL5941	Homo sapiens	INH	%	5.0
	3224892	CHEMBL1100970	Inhibition of MST4 at 10 uM	B	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cnc(CO)cn1		CHEMBL1081678	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3226271	CHEMBL1100970	Inhibition of MST4 at 10 uM	B	Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CN(C)C)cc1		CHEMBL1078665	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3260058	CHEMBL1104333	Inhibition of MST4 at 10 uM assessed as residual activity by [33P]ATP radioactive filter binding assay relative to control	B	CN(C)CCCC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1		CHEMBL1089524	=	Activity	%	80.0	CHEMBL5941	Homo sapiens	Activity	%	80.0
	3261415	CHEMBL1104333	Inhibition of MST4 at 10 uM assessed as residual activity by [33P]ATP radioactive filter binding assay relative to control	B	CN(C)CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1		CHEMBL1088901	=	Activity	%	88.0	CHEMBL5941	Homo sapiens	Activity	%	88.0
	3332044	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(F)ccc3F)CCN4)cn2)CC1		CHEMBL1165499	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3333459	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cn2)CC1		CHEMBL1164180	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3334864	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3Cl)CCN4)cn2)CC1		CHEMBL1164181	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3336284	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	CN1CCN(c2ccc(-c3cnc4c(c3)N(Cc3c(F)ccc(F)c3Cl)CCN4)cn2)CC1		CHEMBL1164265	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3337590	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	O=C(O)c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1		CHEMBL1163510	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3338921	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	O=C(c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1)N1CCCCC1		CHEMBL1163518	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3339174	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	COC1CCN(C(=O)c2ccc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)cc2)CC1		CHEMBL1163567	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3340477	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	O=C(c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1)N1CCC(N2CCCC2)CC1		CHEMBL1163559	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3341826	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	FC(F)(F)c1ccc(Cl)cc1CN1CCNc2ncc(-c3ccnc(N4CCNCC4)c3)cc21		CHEMBL1163566	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
	3343273	CHEMBL1166582	Inhibition of MST4 at 1 uM	B	CC(=O)N1CCN(c2cc(-c3cnc4c(c3)N(Cc3cc(Cl)ccc3C(F)(F)F)CCN4)ccn2)CC1		CHEMBL1163565	<	Inhibition	%	50.0	CHEMBL5941	Homo sapiens	INH	%	50.0
